,ID,ORIGINE,T_COMMERCE,DATE_CREATION,CIVIQUE,TYPE_VOIE,LIEN_VOIE,NOM_VOIE,ORIENTATION,ADRESSE,SUITE,CODE_POST,ETAGE,NOM_CENTRE,NOM_ETAB_2023,ID_USAGE1,USAGE1,ID_USAGE2,USAGE2,ID_USAGE3,USAGE3,SCIAN,SITEWEB,ACCES_MOBILITE_REDUITE,VACANT_A_LOUER,A_LOUER_CONTACT,A_LOUER_TELEPHONE,ARRONDISSEMENT,QUARTIER,SDC_NOM,SECTEUR_PME,ENFANT,MULTIUSAGE,MULTIOCCUPANT,COORDY,COORDX,LAT,LONG
4489,{ee92d8a2-d3e4-458f-90c3-31371387771a},HORS_SDC,Commerce rue,2023/06/07,3235,rue,,Ontario,E,3235 rue Ontario E,,H1W1P3,RC,,ATELIER GOURMAND 3 PATAPOUFS,D,"Restauration, divertissement et hôtellerie",49,Restauration,120,Restaurants,722511.0,www.3patapoufs.com,Non,Non,,,Mercier–Hochelaga-Maisonneuve,Préfontaine,,Centre-Est,Non,Non,Non,5044618.33,301104.38,45.54147903098852,-73.54732487181789
4490,{d6ef1b4a-3521-4854-b538-7211527b4efa},HORS_SDC,Commerce rue,2023/07/04,3235,rue,,Ontario,E,3235 rue Ontario E,,H1W1P3,RC,,3 patapoufs,D,"Restauration, divertissement et hôtellerie",49,Restauration,121,"Café, Salon de thé",722512.0,,Non,Non,,,Mercier–Hochelaga-Maisonneuve,Préfontaine,,Centre-Est,Oui,Non,Non,5044623.19,301104.87,45.54152276565595,-73.54731863392325
4492,{071ed43c-4667-4be8-ba49-95d384de2a3a},HORS_SDC,Commerce rue,2023/06/07,3251,rue,,Ontario,E,3251 rue Ontario E,,H1W1P5,RC,,RESTAURANT LA BELLE PLACE,D,"Restauration, divertissement et hôtellerie",49,Restauration,121,"Restaurants rapides, Cantines",722512.0,www.la-belle-place.com,Non,Non,,,Mercier–Hochelaga-Maisonneuve,Préfontaine,,Centre-Est,Non,Non,Non,5044660.13,301122.72,45.54185525981437,-73.54709033721103
4502,{9d3c2bad-fa6f-4101-9944-f40a55537e9f},HORS_SDC,Commerce rue,2023/06/07,3645,rue,,Sherbrooke,E,3645 rue Sherbrooke E,,H1W1E5,RC,,Sandwich Par Ici,D,"Restauration, divertissement et hôtellerie",49,Restauration,120,Restaurants,722511.0,,Non,Non,,,Rosemont–La Petite-Patrie,Petite-Côte,,Centre-Est,Non,Non,Non,5045431.82,300470.7,45.54879545765857,-73.55544650953036
4503,{977a0538-740e-4e45-8f60-76de254db02b},HORS_SDC,Commerce rue,2023/06/07,3537,rue,,Rachel,E,3537 rue Rachel E,,H1W1A8,RC,,Jardins des Délices,D,"Restauration, divertissement et hôtellerie",49,Restauration,120,Restaurants,722511.0,http://jardindesdelices.ca/,Accès au niveau du sol,Non,,,Rosemont–La Petite-Patrie,Petite-Côte,,Centre-Est,Non,Non,Non,5045516.2,300235.42,45.54955323643967,-73.55846051056203
4512,{c556769b-be17-4a71-9616-4941419f2299},HORS_SDC,Commerce rue,2023/05/24,4093,rue,,Molson,,4093 rue Molson ,,H1Y3J2,RC,,Mamie Clafoutis,D,"Restauration, divertissement et hôtellerie",49,Restauration,120,Restaurants,722511.0,https://www.mamieclafoutis.com/les-boutiques/boulangerie-patisserie-angus/,Accès au niveau du sol,Non,,,Rosemont–La Petite-Patrie,Petite-Côte,,Centre-Est,Non,Non,Non,5044685.63,299829.97,45.54207669423196,-73.56364471395581
4516,{1fa96ce5-e1a2-43f2-b7ea-cdf62ca42ba5},HORS_SDC,Commerce rue,2023/05/24,3165,rue,,Rachel,E,3165 rue Rachel E,,H1W1A3,RC,,LABARAKE,D,"Restauration, divertissement et hôtellerie",49,Restauration,120,Restaurants,722511.0,www.labarake.com,Accès au niveau du sol,Non,,,Rosemont–La Petite-Patrie,Petite-Côte,,Centre-Est,Non,Non,Non,5045004.8,300020.19,45.5449500328378,-73.5612119874235
4520,{0ceb0bd0-aeab-4c4e-b524-17d7d3fbfbf5},HORS_SDC,Commerce rue,2023/05/24,3196,rue,,Rachel,E,3196 rue Rachel E,,H1W2S7,RC,,Sushi Sugoi,D,"Restauration, divertissement et hôtellerie",49,Restauration,120,Restaurants,722511.0,https://menu.sushisugoi.ca/,Non,Non,,,Rosemont–La Petite-Patrie,Petite-Côte,,Centre-Est,Non,Non,Non,5044994.53,300059.77,45.54485789016253,-73.56070502435648
4522,{5fc3986a-7022-4cfb-b721-a281cecd9340},HORS_SDC,Commerce rue,2023/05/24,3240,rue,,Rachel,E,3240 rue Rachel E,,H1W1A4,RC,,Café Impérial,D,"Restauration, divertissement et hôtellerie",49,Restauration,121,"Café, Salon de thé",722512.0,https://www.facebook.com/Caf%C3%A9-Imp%C3%A9rial-Microtorr%C3%A9facteur-102494041220098/,Non,Non,,,Rosemont–La Petite-Patrie,Petite-Côte,,Centre-Est,Non,Non,Non,5045070.86,300090.14,45.54554494101299,-73.56031683969714
4524,{760617d3-2622-4489-a8d8-2f051339de68},HORS_SDC,Commerce rue,2023/05/24,2600,rue,,William-Tremblay,,2600 rue William-Tremblay ,120,H1Y3J2,RC,,Magnolia,D,"Restauration, divertissement et hôtellerie",49,Restauration,121,"Café, Salon de thé",722512.0,,Accès au niveau du sol,Non,,,Rosemont–La Petite-Patrie,Petite-Côte,,Centre-Est,Non,Non,Non,5044782.95,299788.97,45.54295212125988,-73.56417073166449
4528,{5cdec89e-c432-44c5-9c88-5edcbd2e1bc8},HORS_SDC,Commerce rue,2023/05/24,2901,rue,,Sherbrooke,E,2901 rue Sherbrooke E,,H1W1B2,RC,,McDonald's,D,"Restauration, divertissement et hôtellerie",49,Restauration,121,"Restaurants rapides, Cantines",722512.0,www.mcdonalds.com,Accès au niveau du sol,Non,,,Rosemont–La Petite-Patrie,Petite-Côte,,Centre-Est,Non,Non,Non,5044498.74,300148.83,45.54039719151631,-73.55955980797235
4531,{4fce2bf6-1966-4c91-9b4c-2dbf9f4f25e1},HORS_SDC,Commerce rue,2023/05/24,2967,rue,,Sherbrooke,E,2967 rue Sherbrooke E,,H1W1B2,RC,,NORI SUSHI,D,"Restauration, divertissement et hôtellerie",49,Restauration,120,Restaurants,722511.0,www.norisushi.ca,Accès au niveau du sol,Non,,,Rosemont–La Petite-Patrie,Petite-Côte,,Centre-Est,Non,Non,Non,5044621.32,300062.55,45.54149962991769,-73.56066581138263
4533,{5876126c-18c8-4c2f-9075-e58e1d9859c1},HORS_SDC,Commerce rue,2023/05/24,4090,rue,,André-Laurendeau,,4090 rue André-Laurendeau ,,H1Y3N6,RC,,La Caféshop,D,"Restauration, divertissement et hôtellerie",49,Restauration,120,Restaurants,722511.0,http://www.groupepart.ca/,Rampe d'accès,Non,,,Rosemont–La Petite-Patrie,Petite-Côte,,Centre-Est,Non,Non,Non,5044775.76,299910.69,45.542888288022034,-73.56261196228427
4538,{d6fbd71d-2b0e-49ad-993c-5f0943d4f160},HORS_SDC,Commerce rue,2023/05/24,2600,rue,,William-Tremblay,,2600 rue William-Tremblay ,124,H1Y3J2,RC,,Station-W,D,"Restauration, divertissement et hôtellerie",49,Restauration,121,"Café, Salon de thé",722512.0,,Accès au niveau du sol,Non,,,Rosemont–La Petite-Patrie,Petite-Côte,,Centre-Est,Non,Non,Non,5044794.79,299794.18,45.543058699337536,-73.56410413557946
4545,{6d89d06b-ce61-4dcb-9d73-6ff99e7d38dc},HORS_SDC,Commerce rue,2023/05/24,4095,rue,,Molson,,4095 rue Molson ,,H1Y3J2,RC,,Hoogan & Beaufort,D,"Restauration, divertissement et hôtellerie",49,Restauration,120,Restaurants,722511.0,http://hooganetbeaufort.com/accueil/,Accès au niveau du sol,Non,,,Rosemont–La Petite-Patrie,Petite-Côte,,Centre-Est,Non,Non,Non,5044698.58,299835.14,45.5421932599187,-73.56357864138381
4549,{64422dfc-0d80-4dab-9fcc-8ae329fc1971},HORS_SDC,Commerce rue,2023/05/24,4091,rue,,Molson,,4091 rue Molson ,,H1Y3L1,RC,,Pizzéria NO.900,D,"Restauration, divertissement et hôtellerie",49,Restauration,120,Restaurants,722511.0,https://no900.com/,Accès au niveau du sol,Non,,,Rosemont–La Petite-Patrie,Petite-Côte,,Centre-Est,Non,Non,Non,5044670.88,299823.76,45.54194392401974,-73.56372408554532
4572,{ce12ad8e-f996-4e40-be71-cfb7874b1210},HORS_SDC,Commerce rue,2023/06/07,3929,rue,,Sherbrooke,E,3929 rue Sherbrooke E,,H1X3E3,RC,,La Belle Province,D,"Restauration, divertissement et hôtellerie",49,Restauration,121,"Restaurants rapides, Cantines",722512.0,,Rampe d'accès,Non,,,Rosemont–La Petite-Patrie,Petite-Côte,,Centre-Est,Non,Non,Non,5045886.74,300493.65,45.55288913025231,-73.55515659455624
4574,{175d4742-38cb-4461-8e65-424cb93a0931},HORS_SDC,Commerce rue,2023/08/14,3224,boulevard,,Rosemont,,3224 boulevard Rosemont ,,H1Y1M7,RC,,Poulet à 3 pattes,D,"Restauration, divertissement et hôtellerie",49,Restauration,120,Restaurants,722511.0,https://www.poulet3pattes.com/,Non,Non,,,Rosemont–La Petite-Patrie,Vieux-Rosemont,,Centre-Est,Non,Non,Non,5045872.47,298509.23,45.55274562410521,-73.5805725707216
4577,{2f878493-57ac-4dc5-ad81-b0e2746c6861},HORS_SDC,Commerce rue,2023/08/14,3246,boulevard,,Rosemont,,3246 boulevard Rosemont ,,H1Y1M7,RC,,Subway,D,"Restauration, divertissement et hôtellerie",49,Restauration,121,"Restaurants rapides, Cantines",722512.0,https://restaurants.subway.com/canada/qc/montreal/3246-rosemont-avenue?utm_source=yxt-goog&utm_medium=local&utm_term=acq&utm_content=42200&utm_campaign=evergreen-2020,Non,Non,,,Rosemont–La Petite-Patrie,Vieux-Rosemont,,Centre-Est,Non,Non,Non,5045898.54,298526.65,45.5529803680902,-73.58034979281759
4580,{a1d5b9fc-a068-4442-bda2-8a4e4e253ee5},HORS_SDC,Commerce rue,2023/08/14,3290,boulevard,,Rosemont,,3290 boulevard Rosemont ,,H1X1K2,RC,,Domino's,D,"Restauration, divertissement et hôtellerie",49,Restauration,121,"Restaurants rapides, Cantines",722512.0,https://pizza.dominos.ca/montreal-quebec-10709/,Rampe d'accès,Non,,,Rosemont–La Petite-Patrie,Vieux-Rosemont,,Centre-Est,Non,Non,Non,5045946.29,298555.59,45.55341029912055,-73.57997974248597
4610,{106feb40-333c-4c99-9a1a-2fa51a3e6a96},HORS_SDC,Commerce rue,2023/08/14,2862,boulevard,,Rosemont,,2862 boulevard Rosemont ,,H1Y1L7,RC,,Ô fuzion,D,"Restauration, divertissement et hôtellerie",49,Restauration,121,"Restaurants rapides, Cantines",722512.0,https://www.ofuzionmontreal.com/fr,Non,Non,,,Rosemont–La Petite-Patrie,Vieux-Rosemont,,Centre-Est,Non,Non,Non,5045568.07,298323.11,45.55000482134232,-73.58295233215817
4626,{67740845-ec06-43fa-9bf0-940dfc53d385},HORS_SDC,Commerce rue,2023/08/14,3436,rue,,Dandurand,,3436 rue Dandurand ,,H1X2X4,RC,,Café de l'Artisanat,D,"Restauration, divertissement et hôtellerie",49,Restauration,121,"Café, Salon de thé",722512.0,https://www.facebook.com/Caf%C3%A9-de-lArtisanat-103938578173611/,Rampe d'accès,Non,,,Rosemont–La Petite-Patrie,Vieux-Rosemont,,Centre-Est,Non,Non,Non,5045954.83,298939.83,45.55349048466993,-73.57505851010957
4640,{0ef0fdc7-92e1-42ac-9261-92084750ff5d},HORS_SDC,Commerce rue,2023/08/14,3353,rue,,Masson,,3353 rue Masson ,,H1X1R5,RC,,MÆSMI,D,"Restauration, divertissement et hôtellerie",49,Restauration,121,"Café, Salon de thé",722512.0,www.maesmi.ca,Accès au niveau du sol,Non,,,Rosemont–La Petite-Patrie,Vieux-Rosemont,,Centre-Est,Non,Non,Non,5045762.65,299107.07,45.551762569897605,-73.57291426560526
4658,{b47fbf1f-0373-4cc5-b3ed-60964145ccd0},HORS_SDC,Commerce rue,2023/08/14,3560,rue,,Masson,,3560 rue Masson ,,H1X1R9,RC,,CAFÉ BAR U TURN,D,"Restauration, divertissement et hôtellerie",21,Débits de boisson,90,"Bar, Bistro, Pub, Salles de billard",722410.0,,Non,Non,,,Rosemont–La Petite-Patrie,Vieux-Rosemont,,Centre-Est,Non,Non,Non,5045978.91,299231.7,45.55370955997025,-73.57132051612008
4661,{e007db76-4f36-41f3-82de-cc346085e3a2},HORS_SDC,Commerce rue,2023/08/14,3765,rue,,Masson,,3765 rue Masson ,,H1X1S7,RC,,SUSHI YAKKI,D,"Restauration, divertissement et hôtellerie",49,Restauration,120,Restaurants,722511.0,www.sushiyakkimontreal.com,Accès au niveau du sol,Non,,,Rosemont–La Petite-Patrie,Vieux-Rosemont,,Centre-Est,Non,Non,Non,5046209.68,299270.91,45.55578642006474,-73.57082092122009
4669,{eb216eb3-84a2-4924-a160-564c1651dc40},HORS_SDC,Commerce rue,2023/08/14,3750,rue,,Masson,,3750 rue Masson ,,H1X1S6,RC,,CASA VIHNO,D,"Restauration, divertissement et hôtellerie",49,Restauration,120,Restaurants,722511.0,www.casavinho.ca,Non,Non,,,Rosemont–La Petite-Patrie,Vieux-Rosemont,,Centre-Est,Non,Non,Non,5046174.0,299298.93,45.55546558117175,-73.57046162544933
4670,{dd8a1a17-1176-4a9c-94c5-38191aa11a12},HORS_SDC,Commerce rue,2023/08/14,3756,rue,,Masson,,3756 rue Masson ,,H1X1S6,RC,,Café Alice,D,"Restauration, divertissement et hôtellerie",49,Restauration,121,"Café, Salon de thé",722512.0,,Accès au niveau du sol,Non,,,Rosemont–La Petite-Patrie,Vieux-Rosemont,,Centre-Est,Non,Non,Non,5046179.11,299301.18,45.55551158047248,-73.57043286390453
4678,{251c9cff-1de2-4b01-b145-c4930f7bdbba},HORS_SDC,Commerce rue,2023/08/14,3790,rue,,Masson,,3790 rue Masson ,,H1X1S6,RC,,Bistro Café Polis,D,"Restauration, divertissement et hôtellerie",49,Restauration,121,"Café, Salon de thé",722512.0,,Accès au niveau du sol,Non,,,Rosemont–La Petite-Patrie,Vieux-Rosemont,,Centre-Est,Non,Non,Non,5046208.06,299311.77,45.555772166021846,-73.57029754723618
4692,{6b0a9ced-cde7-46a6-a55d-b26ddd5e0938},HORS_SDC,Commerce rue,2023/08/14,3961,rue,,Masson,,3961 rue Masson ,,H1X1T3,RC,,Pizza express,D,"Restauration, divertissement et hôtellerie",49,Restauration,121,"Restaurants rapides, Cantines",722512.0,,Non,Non,,,Rosemont–La Petite-Patrie,Vieux-Rosemont,,Centre-Est,Non,Non,Non,5046427.24,299369.7,45.55774487644024,-73.5695579836564
4704,{24668bf9-b281-4ae2-89b3-a68658993ad6},HORS_SDC,Commerce rue,2023/08/14,4028,rue,,Masson,,4028 rue Masson ,,H1X1T8,RC,,CHEZ LA MÈRE - BAR ALEX,D,"Restauration, divertissement et hôtellerie",21,Débits de boisson,90,"Bar, Bistro, Pub, Salles de billard",722410.0,,Accès au niveau du sol,Non,,,Rosemont–La Petite-Patrie,Vieux-Rosemont,,Centre-Est,Non,Non,Non,5046508.13,299445.87,45.55847334195464,-73.56858321087329
4721,{f89285db-9eb0-43ec-a439-9944832c6aac},HORS_SDC,Commerce rue,2023/08/14,2820,rue,,Bélanger,,2820 rue Bélanger ,,H1Y1A7,RC,,RESTAURANT BÉLANGER PIZZERIA,D,"Restauration, divertissement et hôtellerie",49,Restauration,120,Restaurants,722511.0,pizzeriabelanger.com,Non,Non,,,Rosemont–La Petite-Patrie,Étienne Desmarteaux,,Centre-Est,Non,Non,Non,5046058.23,297279.96,45.554404965492,-73.59631968822876
4740,{b88edf11-c395-426a-9ac2-0a5677bf35b9},HORS_SDC,Commerce rue,2023/08/14,3120,rue,,Beaubien,E,3120 rue Beaubien E,,H1Y1H3,RC,,RESTAURANT BAIRRADA,D,"Restauration, divertissement et hôtellerie",49,Restauration,120,Restaurants,722511.0,www.restaurantbairrada.com,Accès au niveau du sol,Non,,,Rosemont–La Petite-Patrie,Étienne Desmarteaux,,Centre-Est,Non,Non,Non,5045947.95,297975.3,45.553419790802266,-73.58741210127329
4743,{2301349a-c70f-42f2-892d-b5182200371a},HORS_SDC,Commerce rue,2023/08/14,3255,boulevard,,Rosemont,,3255 boulevard Rosemont ,,H1X1K1,RC,,Le Petit Québec,D,"Restauration, divertissement et hôtellerie",49,Restauration,121,"Restaurants rapides, Cantines",722512.0,https://lepetitquebec.com/,Accès au niveau du sol,Non,,,Rosemont–La Petite-Patrie,Étienne Desmarteaux,,Centre-Est,Non,Non,Non,5045971.17,298518.89,45.5536338478198,-73.58045011440656
4744,{1382c67f-356a-48c9-b0b7-a05aead9f8c6},HORS_SDC,Commerce rue,2023/08/14,2548,rue,,Bélanger,,2548 rue Bélanger ,,H1Y1A1,RC,,BAR EXCEL,D,"Restauration, divertissement et hôtellerie",21,Débits de boisson,90,"Bar, Bistro, Pub, Salles de billard",722410.0,,Accès au niveau du sol,Non,,,Rosemont–La Petite-Patrie,Étienne Desmarteaux,,Centre-Est,Non,Non,Non,5045866.27,297165.51,45.552676398936,-73.59778258987258
4750,{a98799b2-152e-46ea-8c26-4cba9ecfa450},HORS_SDC,Commerce rue,2023/08/14,3150,rue,,Bélanger,,3150 rue Bélanger ,,H1Y1B5,RC,,Bar Hélène,D,"Restauration, divertissement et hôtellerie",21,Débits de boisson,90,"Bar, Bistro, Pub, Salles de billard",722410.0,,Accès au niveau du sol,Non,,,Rosemont–La Petite-Patrie,Étienne Desmarteaux,,Centre-Est,Non,Non,Non,5046246.22,297402.06,45.55609787079222,-73.59475865123751
4753,{f9ae2b59-a816-4093-bb42-7268ce337468},HORS_SDC,Commerce rue,2023/08/14,3162,rue,,Bélanger,,3162 rue Bélanger ,,H1Y1B5,RC,,Mar et tierra,D,"Restauration, divertissement et hôtellerie",49,Restauration,120,Restaurants,722511.0,,Accès au niveau du sol,Non,,,Rosemont–La Petite-Patrie,Étienne Desmarteaux,,Centre-Est,Non,Non,Non,5046250.88,297403.41,45.55613981737832,-73.59474143012662
4754,{f06280b8-e66f-4f45-9695-add4759408bc},HORS_SDC,Commerce rue,2023/08/14,3170,rue,,Bélanger,,3170 rue Bélanger ,,H1Y1B5,RC,,Mar et Tierra,D,"Restauration, divertissement et hôtellerie",49,Restauration,120,Restaurants,722511.0,,Non,Non,,,Rosemont–La Petite-Patrie,Étienne Desmarteaux,,Centre-Est,Non,Non,Non,5046257.42,297405.51,45.55619868879761,-73.59471463096472
4765,{339b80f1-9faa-4560-bbe0-bf899d247753},HORS_SDC,Commerce rue,2023/08/14,3302,rue,,Bélanger,,3302 rue Bélanger ,,H1X1A1,RC,,MARCHÉ STEVE-ANNA INC.,D,"Restauration, divertissement et hôtellerie",49,Restauration,120,Restaurants,722511.0,,Non,Non,,,Rosemont–La Petite-Patrie,Étienne Desmarteaux,,Centre-Est,Non,Non,Non,5046448.93,297520.22,45.55792316860962,-73.59324820694074
4768,{3d7dbd70-0296-4252-96ce-f362e468fcc9},HORS_SDC,Commerce rue,2023/08/14,3880,rue,,Bélanger,,3880 rue Bélanger ,,H1X1B6,RC,,Tikjda,D,"Restauration, divertissement et hôtellerie",49,Restauration,120,Restaurants,722511.0,,Non,Non,,,Rosemont–La Petite-Patrie,Étienne Desmarteaux,,Centre-Est,Non,Non,Non,5047004.66,297868.41,45.56292736427598,-73.58879612107734
4769,{07d39b61-5825-45a4-af9f-ead75e75c692},HORS_SDC,Commerce rue,2023/08/14,3882,rue,,Bélanger,,3882 rue Bélanger ,,H1X1B6,RC,,Super Time Pizza 2 pour 1,D,"Restauration, divertissement et hôtellerie",49,Restauration,121,"Restaurants rapides, Cantines",722512.0,,Non,Non,,,Rosemont–La Petite-Patrie,Étienne Desmarteaux,,Centre-Est,Non,Non,Non,5047008.22,297869.96,45.56295941375002,-73.58877631583204
4781,{3dee1abb-e1e4-4bd4-954a-d52edfe9bd58},HORS_SDC,Commerce rue,2023/08/14,2500,rue,,Beaubien,E,2500 rue Beaubien E,,H1Y1G2,RC,,Shack attakk,D,"Restauration, divertissement et hôtellerie",49,Restauration,120,Restaurants,722511.0,,Non,Non,,,Rosemont–La Petite-Patrie,Étienne Desmarteaux,,Centre-Est,Non,Non,Non,5045457.12,297673.05,45.54900010561792,-73.59127616008553
4782,{20ebfea1-b579-42d2-817e-8b9a5ec9de80},HORS_SDC,Commerce rue,2023/08/14,2510,rue,,Beaubien,E,2510 rue Beaubien E,,H1Y1G2,RC,,PIZZERIA GEPPETTO,D,"Restauration, divertissement et hôtellerie",49,Restauration,120,Restaurants,722511.0,www.geppettopizza.com,Non,Non,,,Rosemont–La Petite-Patrie,Étienne Desmarteaux,,Centre-Est,Non,Non,Non,5045464.06,297678.24,45.54906260724226,-73.59120979294687
4784,{127f370c-843b-4884-84a4-a928ed611e90},HORS_SDC,Commerce rue,2023/08/14,2522,rue,,Beaubien,E,2522 rue Beaubien E,,H1Y1G2,RC,,LA BRASSEE,D,"Restauration, divertissement et hôtellerie",49,Restauration,121,"Café, Salon de thé",722512.0,www.labrassee.com,Accès au niveau du sol,Non,,,Rosemont–La Petite-Patrie,Étienne Desmarteaux,,Centre-Est,Non,Non,Non,5045477.19,297686.13,45.54918083618312,-73.59110893677176
4785,{0d0109a0-4adf-451b-b342-14ea0e42b4ea},HORS_SDC,Commerce rue,2023/08/14,2524,rue,,Beaubien,E,2524 rue Beaubien E,,H1Y1G2,RC,,Sue,D,"Restauration, divertissement et hôtellerie",49,Restauration,121,"Café, Salon de thé",722512.0,,Accès au niveau du sol,Non,,,Rosemont–La Petite-Patrie,Étienne Desmarteaux,,Centre-Est,Non,Non,Non,5045485.81,297695.19,45.549258494423306,-73.59099303046278
4786,{76ccfeb2-d972-4cbf-af65-9d469e9fcce8},HORS_SDC,Commerce rue,2023/08/14,2536,rue,,Beaubien,E,2536 rue Beaubien E,,H1Y1G2,RC,,CAFÉ MUCHO GUSTO,D,"Restauration, divertissement et hôtellerie",49,Restauration,121,"Café, Salon de thé",722512.0,,Non,Non,,,Rosemont–La Petite-Patrie,Étienne Desmarteaux,,Centre-Est,Non,Non,Non,5045499.99,297701.76,45.54938615798132,-73.59090909402059
4794,{666ea4b8-d1a6-4760-96ee-3687596893af},HORS_SDC,Commerce rue,2023/08/14,2660,rue,,Beaubien,E,2660 rue Beaubien E,,H1Y1G7,RC,,Mitch deli,D,"Restauration, divertissement et hôtellerie",49,Restauration,121,"Restaurants rapides, Cantines",722512.0,,Non,Non,,,Rosemont–La Petite-Patrie,Étienne Desmarteaux,,Centre-Est,Non,Non,Non,5045696.53,297819.84,45.55115588642254,-73.589399641051
4795,{eaa0b974-e590-4f0c-9fff-f20def4a94f2},HORS_SDC,Commerce rue,2023/08/14,2664,rue,,Beaubien,E,2664 rue Beaubien E,,H1Y1G7,RC,,Honolulu Poké,D,"Restauration, divertissement et hôtellerie",49,Restauration,121,"Restaurants rapides, Cantines",722512.0,,Non,Non,,,Rosemont–La Petite-Patrie,Étienne Desmarteaux,,Centre-Est,Non,Non,Non,5045699.52,297820.98,45.5511828028989,-73.58938508320234
4813,{bdc92762-7113-4b3c-a52a-aaa29fe1074d},HORS_SDC,Commerce rue,2023/08/14,2534,rue,,Beaubien,E,2534 rue Beaubien E,,H1Y1G2,RC,,Pat'e palo,D,"Restauration, divertissement et hôtellerie",49,Restauration,120,Restaurants,722511.0,http://www.restaurantpatepalo.com/fr/contact/,Non,Non,,,Rosemont–La Petite-Patrie,Étienne Desmarteaux,,Centre-Est,Non,Non,Non,5045495.68,297695.69,45.54934731321155,-73.59098677025031
4815,{dd0b810c-bd53-4126-b6f9-10d13bc2cae1},HORS_SDC,Commerce rue,2023/08/14,3397,rue,,Saint-Zotique,E,3397 rue Saint-Zotique E,,H1X1C7,RC,,Rôtisserie Au Coq,D,"Restauration, divertissement et hôtellerie",49,Restauration,121,"Restaurants rapides, Cantines",722512.0,,Non,Non,,,Rosemont–La Petite-Patrie,Étienne Desmarteaux,,Centre-Est,Non,Non,Non,5046400.85,297829.86,45.55749369743899,-73.5892813456649
4819,{440557a7-0200-4010-be81-2aed4d53f273},HORS_SDC,Commerce rue,2023/08/14,3251,rue,,Beaubien,E,3251 rue Beaubien E,,H1X1G4,RC,,A&W,D,"Restauration, divertissement et hôtellerie",49,Restauration,121,"Restaurants rapides, Cantines",722512.0,https://web.aw.ca/en/home,Non,Non,,,Rosemont–La Petite-Patrie,Étienne Desmarteaux,,Centre-Est,Non,Non,Non,5046152.87,298060.8,45.55526456345049,-73.58631984288566
4827,{9427a6e3-0b38-4981-b778-a189870385c2},HORS_SDC,Commerce rue,2023/08/14,6417,avenue,,12e,,6417 12e avenue ,,H1X3A6,RC,,Zytynsky's,D,"Restauration, divertissement et hôtellerie",49,Restauration,121,"Restaurants rapides, Cantines",722512.0,https://www.facebook.com/zytynskydeli/,Non,Non,,,Rosemont–La Petite-Patrie,Étienne Desmarteaux,,Centre-Est,Non,Oui,Non,5046214.81,298134.91,45.55582263389882,-73.58537145714345
4830,{de79d9e5-313b-4080-913b-68128ae1670f},HORS_SDC,Commerce rue,2023/08/14,3384,rue,,Beaubien,E,3384 rue Beaubien E,,H1X1G6,RC,,Tora express,D,"Restauration, divertissement et hôtellerie",49,Restauration,121,"Restaurants rapides, Cantines",722512.0,https://toraexpress.com/index.php?lang=fr,Non,Non,,,Rosemont–La Petite-Patrie,Étienne Desmarteaux,,Centre-Est,Non,Non,Non,5046241.58,298149.14,45.55606365548245,-73.58518955594698
4834,{3a0f790f-6910-4f34-a6b4-cf9c5dc57163},HORS_SDC,Commerce rue,2023/08/14,3571,rue,,Beaubien,E,3571 rue Beaubien E,,H1X1H1,RC,,Champion  pizza 2 pour 1,D,"Restauration, divertissement et hôtellerie",49,Restauration,121,"Restaurants rapides, Cantines",722512.0,http://championpizzabeaubien.com/fr,Non,Non,,,Rosemont–La Petite-Patrie,Étienne Desmarteaux,,Centre-Est,Non,Non,Non,5046445.88,298239.84,45.557902876158686,-73.5840305586453
4844,{934228da-6b78-459f-9ac4-b0ce2a8b918e},HORS_SDC,Commerce rue,2023/08/14,3217,rue,,Beaubien,E,3217 rue Beaubien E,,H1Y1H6,RC,,Ming,D,"Restauration, divertissement et hôtellerie",49,Restauration,120,Restaurants,722511.0,https://www.mingmingnouilles-montreal.com/,Non,Non,,,Rosemont–La Petite-Patrie,Étienne Desmarteaux,,Centre-Est,Non,Non,Non,5046085.68,298010.64,45.554659477741794,-73.58696137911691
